,Instrument,Date,Bid Yield
40513,XS2234567233,2021-05-18T00:00:00Z,0.517
40514,XS2234567233,2021-05-19T00:00:00Z,0.524
40515,XS2234567233,2021-05-20T00:00:00Z,0.54
40516,XS2234567233,2021-05-21T00:00:00Z,0.516
40517,XS2234567233,2021-05-24T00:00:00Z,0.511
40518,XS2234567233,2021-05-25T00:00:00Z,0.475
40519,XS2234567233,2021-05-26T00:00:00Z,0.449
40520,XS2234567233,2021-05-27T00:00:00Z,0.469
40521,XS2234567233,2021-05-28T00:00:00Z,0.459
40522,XS2234567233,2021-05-31T00:00:00Z,0.458
40523,XS1586555945,2021-04-21T00:00:00Z,0.421
40524,XS1586555945,2021-04-22T00:00:00Z,0.41
40525,XS1586555945,2021-04-23T00:00:00Z,0.406
40526,XS1586555945,2021-04-26T00:00:00Z,0.401
40527,XS1586555945,2021-04-27T00:00:00Z,0.41
40528,XS1586555945,2021-04-28T00:00:00Z,0.417
40529,XS1586555945,2021-04-29T00:00:00Z,0.44
40530,XS1586555945,2021-04-30T00:00:00Z,0.425
40531,XS1586555945,2021-05-03T00:00:00Z,0.419
40532,XS1586555945,2021-05-04T00:00:00Z,0.391
40533,XS1586555945,2021-05-05T00:00:00Z,0.394
40534,XS1586555945,2021-05-06T00:00:00Z,0.385
40535,XS1586555945,2021-05-07T00:00:00Z,0.368
40536,XS1586555945,2021-05-10T00:00:00Z,0.385
40537,XS1586555945,2021-05-11T00:00:00Z,0.45
40538,XS1586555945,2021-05-12T00:00:00Z,0.475
40539,XS1586555945,2021-05-13T00:00:00Z,0.473
40540,XS1586555945,2021-05-14T00:00:00Z,0.487
40541,XS1586555945,2021-05-17T00:00:00Z,0.499
40542,XS1586555945,2021-05-18T00:00:00Z,0.502
40543,XS1586555945,2021-05-19T00:00:00Z,0.52
40544,XS1586555945,2021-05-20T00:00:00Z,0.51
40545,XS1586555945,2021-05-21T00:00:00Z,0.506
40546,XS1586555945,2021-05-24T00:00:00Z,0.502
40547,XS1586555945,2021-05-25T00:00:00Z,0.49
40548,XS1586555945,2021-05-26T00:00:00Z,0.473
40549,XS1586555945,2021-05-27T00:00:00Z,0.487
40550,XS1586555945,2021-05-28T00:00:00Z,0.477
40551,XS1586555945,2021-05-31T00:00:00Z,0.482
40552,XS2265371042,2021-04-22T00:00:00Z,0.476
40553,XS2265371042,2021-04-23T00:00:00Z,0.489
40554,XS2265371042,2021-04-26T00:00:00Z,0.488
40555,XS2265371042,2021-04-27T00:00:00Z,0.506
40556,XS2265371042,2021-04-28T00:00:00Z,0.5
40557,XS2265371042,2021-04-29T00:00:00Z,0.542
40558,XS2265371042,2021-04-30T00:00:00Z,0.519
40559,XS2265371042,2021-05-03T00:00:00Z,0.512
40560,XS2265371042,2021-05-04T00:00:00Z,0.499
40561,XS2265371042,2021-05-05T00:00:00Z,0.491
40562,XS2265371042,2021-05-06T00:00:00Z,0.507
40563,XS2265371042,2021-05-07T00:00:00Z,0.503
40564,XS2265371042,2021-05-10T00:00:00Z,0.515
40565,XS2265371042,2021-05-11T00:00:00Z,0.56
40566,XS2265371042,2021-05-12T00:00:00Z,0.616
40567,XS2265371042,2021-05-13T00:00:00Z,0.655
40568,XS2265371042,2021-05-14T00:00:00Z,0.651
40569,XS2265371042,2021-05-17T00:00:00Z,0.663
40570,XS2265371042,2021-05-18T00:00:00Z,0.662
40571,XS2265371042,2021-05-19T00:00:00Z,0.684
40572,XS2265371042,2021-05-20T00:00:00Z,0.71
40573,XS2265371042,2021-05-21T00:00:00Z,0.674
40574,XS2265371042,2021-05-24T00:00:00Z,0.653
40575,XS2265371042,2021-05-25T00:00:00Z,0.623
40576,XS2265371042,2021-05-26T00:00:00Z,0.606
40577,XS2265371042,2021-05-27T00:00:00Z,0.622
40578,XS2265371042,2021-05-28T00:00:00Z,0.616
40579,XS2265371042,2021-05-31T00:00:00Z,0.612
40580,XS2265371042,2021-06-01T00:00:00Z,0.617
40581,XS2228260043,2021-04-28T00:00:00Z,0.795
40582,XS2228260043,2021-04-29T00:00:00Z,0.811
40583,XS2228260043,2021-04-30T00:00:00Z,0.802
40584,XS2228260043,2021-05-03T00:00:00Z,0.781
40585,XS2228260043,2021-05-04T00:00:00Z,0.757
40586,XS2228260043,2021-05-05T00:00:00Z,0.748
40587,XS2228260043,2021-05-06T00:00:00Z,0.726
40588,XS2228260043,2021-05-07T00:00:00Z,0.72
40589,XS2228260043,2021-05-10T00:00:00Z,0.725
40590,XS2228260043,2021-05-11T00:00:00Z,0.75
40591,XS2228260043,2021-05-12T00:00:00Z,0.748
40592,XS2228260043,2021-05-13T00:00:00Z,0.756
40593,XS2228260043,2021-05-14T00:00:00Z,0.736
40594,XS2228260043,2021-05-17T00:00:00Z,0.747
40595,XS2228260043,2021-05-18T00:00:00Z,0.717
40596,XS2228260043,2021-05-19T00:00:00Z,0.737
40597,XS2228260043,2021-05-20T00:00:00Z,0.732
40598,XS2228260043,2021-05-21T00:00:00Z,0.735
40599,XS2228260043,2021-05-24T00:00:00Z,0.701
40600,XS2228260043,2021-05-25T00:00:00Z,0.688
40601,XS2228260043,2021-05-26T00:00:00Z,0.671
40602,XS2228260043,2021-05-27T00:00:00Z,0.674
40603,XS2228260043,2021-05-28T00:00:00Z,0.659
40604,XS2228260043,2021-05-31T00:00:00Z,0.655
40605,XS2228260043,2021-06-01T00:00:00Z,0.646
40606,XS2228260043,2021-06-02T00:00:00Z,0.634
40607,XS2228260043,2021-06-03T00:00:00Z,0.634
40608,XS2228260043,2021-06-04T00:00:00Z,0.609
40609,XS2228260043,2021-06-07T00:00:00Z,0.598
40610,XS2015240083,2021-04-30T00:00:00Z,0.393
40611,XS2015240083,2021-05-03T00:00:00Z,0.379
40612,XS2015240083,2021-05-04T00:00:00Z,0.368
40613,XS2015240083,2021-05-05T00:00:00Z,0.356
40614,XS2015240083,2021-05-06T00:00:00Z,0.37
40615,XS2015240083,2021-05-07T00:00:00Z,0.382
40616,XS2015240083,2021-05-10T00:00:00Z,0.387
40617,XS2015240083,2021-05-11T00:00:00Z,0.419
40618,XS2015240083,2021-05-12T00:00:00Z,0.449
40619,XS2015240083,2021-05-13T00:00:00Z,0.468
40620,XS2015240083,2021-05-14T00:00:00Z,0.453
40621,XS2015240083,2021-05-17T00:00:00Z,0.489
40622,XS2015240083,2021-05-18T00:00:00Z,0.479
40623,XS2015240083,2021-05-19T00:00:00Z,0.498
40624,XS2015240083,2021-05-20T00:00:00Z,0.546
40625,XS2015240083,2021-05-21T00:00:00Z,0.532
40626,XS2015240083,2021-05-24T00:00:00Z,0.529
40627,XS2015240083,2021-05-25T00:00:00Z,0.498
40628,XS2015240083,2021-05-26T00:00:00Z,0.486
40629,XS2015240083,2021-05-27T00:00:00Z,0.499
40630,XS2015240083,2021-05-28T00:00:00Z,0.499
40631,XS2015240083,2021-05-31T00:00:00Z,0.515
40632,XS2015240083,2021-06-01T00:00:00Z,0.491
40633,XS2015240083,2021-06-02T00:00:00Z,0.472
40634,XS2015240083,2021-06-03T00:00:00Z,0.48
40635,XS2015240083,2021-06-04T00:00:00Z,0.457
40636,XS2015240083,2021-06-07T00:00:00Z,0.474
40637,XS2015240083,2021-06-08T00:00:00Z,0.463
40638,XS2015240083,2021-06-09T00:00:00Z,0.438
40639,XS1551068676,2021-05-17T00:00:00Z,0.257
40640,XS1551068676,2021-05-18T00:00:00Z,0.261
40641,XS1551068676,2021-05-19T00:00:00Z,0.264
40642,XS1551068676,2021-05-20T00:00:00Z,0.268
40643,XS1551068676,2021-05-21T00:00:00Z,0.248
40644,XS1551068676,2021-05-24T00:00:00Z,0.243
40645,XS1551068676,2021-05-25T00:00:00Z,0.212
40646,XS1551068676,2021-05-26T00:00:00Z,0.189
40647,XS1551068676,2021-05-27T00:00:00Z,0.205
40648,XS1551068676,2021-05-28T00:00:00Z,0.198
40649,XS1551068676,2021-05-31T00:00:00Z,0.196
40650,XS1551068676,2021-06-01T00:00:00Z,0.2
40651,XS1551068676,2021-06-02T00:00:00Z,0.188
40652,XS1551068676,2021-06-03T00:00:00Z,0.184
40653,XS1551068676,2021-06-04T00:00:00Z,0.163
40654,XS1551068676,2021-06-07T00:00:00Z,0.174
40655,XS1551068676,2021-06-08T00:00:00Z,0.157
40656,XS1551068676,2021-06-09T00:00:00Z,0.143
40657,XS1551068676,2021-06-10T00:00:00Z,0.126
40658,XS1551068676,2021-06-11T00:00:00Z,0.122
40659,XS1551068676,2021-06-14T00:00:00Z,0.149
40660,XS1551068676,2021-06-15T00:00:00Z,0.16
40661,XS1551068676,2021-06-16T00:00:00Z,0.158
40662,XS1551068676,2021-06-17T00:00:00Z,0.166
40663,XS1551068676,2021-06-18T00:00:00Z,0.169
40664,XS1551068676,2021-06-21T00:00:00Z,0.2
40665,XS1551068676,2021-06-22T00:00:00Z,0.212
40666,XS1551068676,2021-06-23T00:00:00Z,0.191
40667,XS1551068676,2021-06-24T00:00:00Z,0.189
40668,XS1551068676,2021-06-25T00:00:00Z,0.213
40669,XS2288925568,2021-04-26T00:00:00Z,1.156
40670,XS2288925568,2021-04-27T00:00:00Z,1.167
40671,XS2288925568,2021-04-28T00:00:00Z,1.179
40672,XS2288925568,2021-04-29T00:00:00Z,1.206
40673,XS2288925568,2021-04-30T00:00:00Z,1.179
40674,XS2288925568,2021-05-03T00:00:00Z,1.184
40675,XS2288925568,2021-05-04T00:00:00Z,1.15
40676,XS2288925568,2021-05-05T00:00:00Z,1.146
40677,XS2288925568,2021-05-06T00:00:00Z,1.153
40678,XS2288925568,2021-05-07T00:00:00Z,1.176
40679,XS2288925568,2021-05-10T00:00:00Z,1.173
40680,XS2288925568,2021-05-11T00:00:00Z,1.2
40681,XS2288925568,2021-05-12T00:00:00Z,1.241
40682,XS2288925568,2021-05-13T00:00:00Z,1.249
40683,XS2288925568,2021-05-14T00:00:00Z,1.248
40684,XS2288925568,2021-05-17T00:00:00Z,1.266
40685,XS2288925568,2021-05-18T00:00:00Z,1.291
40686,XS2288925568,2021-05-19T00:00:00Z,1.291
40687,XS2288925568,2021-05-20T00:00:00Z,1.295
40688,XS2288925568,2021-05-21T00:00:00Z,1.28
40689,XS2288925568,2021-05-24T00:00:00Z,1.259
40690,XS2288925568,2021-05-25T00:00:00Z,1.232
40691,XS2288925568,2021-05-26T00:00:00Z,1.215
40692,XS2288925568,2021-05-27T00:00:00Z,1.262
40693,XS2288925568,2021-05-28T00:00:00Z,1.249
40694,XS2288925568,2021-05-31T00:00:00Z,1.253
40695,XS2288925568,2021-06-01T00:00:00Z,1.245
40696,XS2288925568,2021-06-02T00:00:00Z,1.232
40697,XS2288925568,2021-06-03T00:00:00Z,1.251
40698,XS2288925568,2021-06-04T00:00:00Z,1.222
40699,XS2156510021,2021-08-06T00:00:00Z,-0.307
40700,XS2156510021,2021-08-09T00:00:00Z,-0.304
40701,XS2156510021,2021-08-10T00:00:00Z,-0.316
40702,XS2156510021,2021-08-11T00:00:00Z,-0.32
40703,XS2156510021,2021-08-12T00:00:00Z,-0.313
40704,XS2156510021,2021-08-13T00:00:00Z,-0.311
40705,XS2156510021,2021-08-16T00:00:00Z,-0.31
40706,XS2156510021,2021-08-17T00:00:00Z,-0.307
40707,XS2156510021,2021-08-18T00:00:00Z,-0.319
40708,XS2156510021,2021-08-19T00:00:00Z,-0.319
40709,XS2156510021,2021-08-20T00:00:00Z,-0.324
40710,XS2156510021,2021-08-23T00:00:00Z,-0.315
40711,XS2156510021,2021-08-24T00:00:00Z,-0.305
40712,XS2156510021,2021-08-25T00:00:00Z,-0.273
40713,XS2156510021,2021-08-26T00:00:00Z,-0.265
40714,XS2156510021,2021-08-27T00:00:00Z,-0.266
40715,XS2156510021,2021-08-30T00:00:00Z,-0.283
40716,XS2156510021,2021-08-31T00:00:00Z,-0.248
40717,XS2156510021,2021-09-01T00:00:00Z,-0.244
40718,XS2156510021,2021-09-02T00:00:00Z,-0.26
40719,XS2156510021,2021-09-03T00:00:00Z,-0.242
40720,XS2156510021,2021-09-06T00:00:00Z,-0.24
40721,XS2156510021,2021-09-07T00:00:00Z,-0.208
40722,XS2156510021,2021-09-08T00:00:00Z,-0.213
40723,XS2156510021,2021-09-09T00:00:00Z,-0.233
40724,XS2156510021,2021-09-10T00:00:00Z,-0.219
40725,XS2156510021,2021-09-13T00:00:00Z,-0.216
40726,XS2156510021,2021-09-14T00:00:00Z,-0.223
40727,XS2156510021,2021-09-15T00:00:00Z,-0.218
40728,XS2264978623,2021-04-28T00:00:00Z,-0.076
40729,XS2264978623,2021-04-29T00:00:00Z,-0.034
40730,XS2264978623,2021-04-30T00:00:00Z,-0.053
40731,XS2264978623,2021-05-03T00:00:00Z,-0.06
40732,XS2264978623,2021-05-04T00:00:00Z,-0.085
40733,XS2264978623,2021-05-05T00:00:00Z,-0.084
40734,XS2264978623,2021-05-06T00:00:00Z,-0.071
40735,XS2264978623,2021-05-07T00:00:00Z,-0.068
40736,XS2264978623,2021-05-10T00:00:00Z,-0.059
40737,XS2264978623,2021-05-11T00:00:00Z,-0.033
40738,XS2264978623,2021-05-12T00:00:00Z,-0.015
40739,XS2264978623,2021-05-13T00:00:00Z,-0.019
40740,XS2264978623,2021-05-14T00:00:00Z,-0.029
40741,XS2264978623,2021-05-17T00:00:00Z,-0.018
40742,XS2264978623,2021-05-18T00:00:00Z,-0.002
40743,XS2264978623,2021-05-19T00:00:00Z,0.014
40744,XS2264978623,2021-05-20T00:00:00Z,0.016
40745,XS2264978623,2021-05-21T00:00:00Z,-0.013
40746,XS2264978623,2021-05-24T00:00:00Z,-0.008
40747,XS2264978623,2021-05-25T00:00:00Z,-0.035
40748,XS2264978623,2021-05-26T00:00:00Z,-0.06
40749,XS2264978623,2021-05-27T00:00:00Z,-0.038
40750,XS2264978623,2021-05-28T00:00:00Z,-0.04
40751,XS2264978623,2021-05-31T00:00:00Z,-0.049
40752,XS2264978623,2021-06-01T00:00:00Z,-0.049
40753,XS2264978623,2021-06-02T00:00:00Z,-0.058
40754,XS2264978623,2021-06-03T00:00:00Z,-0.048
40755,XS2264978623,2021-06-04T00:00:00Z,-0.057
40756,XS2264978623,2021-06-07T00:00:00Z,-0.052
40757,XS1392459381,2021-04-26T00:00:00Z,0.138
40758,XS1392459381,2021-04-27T00:00:00Z,0.152
40759,XS1392459381,2021-04-28T00:00:00Z,0.137
40760,XS1392459381,2021-04-29T00:00:00Z,0.174
40761,XS1392459381,2021-04-30T00:00:00Z,0.149
40762,XS1392459381,2021-05-03T00:00:00Z,0.144
40763,XS1392459381,2021-05-04T00:00:00Z,0.133
40764,XS1392459381,2021-05-05T00:00:00Z,0.117
40765,XS1392459381,2021-05-06T00:00:00Z,0.127
40766,XS1392459381,2021-05-07T00:00:00Z,0.143
40767,XS1392459381,2021-05-10T00:00:00Z,0.146
40768,XS1392459381,2021-05-11T00:00:00Z,0.179
40769,XS1392459381,2021-05-12T00:00:00Z,0.208
40770,XS1392459381,2021-05-13T00:00:00Z,0.223
40771,XS1392459381,2021-05-14T00:00:00Z,0.208
40772,XS1392459381,2021-05-17T00:00:00Z,0.26
40773,XS1392459381,2021-05-18T00:00:00Z,0.261
40774,XS1392459381,2021-05-19T00:00:00Z,0.298
40775,XS1392459381,2021-05-20T00:00:00Z,0.298
40776,XS1392459381,2021-05-21T00:00:00Z,0.276
40777,XS1392459381,2021-05-24T00:00:00Z,0.268
40778,XS1392459381,2021-05-25T00:00:00Z,0.233
40779,XS1392459381,2021-05-26T00:00:00Z,0.227
40780,XS1392459381,2021-05-27T00:00:00Z,0.24
40781,XS1392459381,2021-05-28T00:00:00Z,0.233
40782,XS1392459381,2021-05-31T00:00:00Z,0.232
40783,XS1392459381,2021-06-01T00:00:00Z,0.235
40784,XS1392459381,2021-06-02T00:00:00Z,0.214
40785,XS1392459381,2021-06-03T00:00:00Z,0.215
40786,XS1392459381,2021-06-04T00:00:00Z,0.195
40787,XS1571293684,2021-04-29T00:00:00Z,0.119
40788,XS1571293684,2021-04-30T00:00:00Z,0.119
40789,XS1571293684,2021-05-03T00:00:00Z,0.086
40790,XS1571293684,2021-05-04T00:00:00Z,0.096
40791,XS1571293684,2021-05-05T00:00:00Z,0.092
40792,XS1571293684,2021-05-06T00:00:00Z,0.082
40793,XS1571293684,2021-05-07T00:00:00Z,0.084
40794,XS1571293684,2021-05-10T00:00:00Z,0.083
40795,XS1571293684,2021-05-11T00:00:00Z,0.082
40796,XS1571293684,2021-05-12T00:00:00Z,0.106
40797,XS1571293684,2021-05-13T00:00:00Z,0.112
40798,XS1571293684,2021-05-14T00:00:00Z,0.119
40799,XS1571293684,2021-05-17T00:00:00Z,0.097
40800,XS1571293684,2021-05-18T00:00:00Z,0.105
40801,XS1571293684,2021-05-19T00:00:00Z,0.145
40802,XS1571293684,2021-05-20T00:00:00Z,0.132
40803,XS1571293684,2021-05-21T00:00:00Z,0.106
40804,XS1571293684,2021-05-24T00:00:00Z,0.111
40805,XS1571293684,2021-05-25T00:00:00Z,0.086
40806,XS1571293684,2021-05-26T00:00:00Z,0.085
40807,XS1571293684,2021-05-27T00:00:00Z,0.079
40808,XS1571293684,2021-05-28T00:00:00Z,0.069
40809,XS1571293684,2021-05-31T00:00:00Z,0.062
40810,XS1571293684,2021-06-01T00:00:00Z,0.063
40811,XS1571293684,2021-06-02T00:00:00Z,0.069
40812,XS1571293684,2021-06-03T00:00:00Z,0.058
40813,XS1571293684,2021-06-04T00:00:00Z,0.068
40814,XS1571293684,2021-06-07T00:00:00Z,0.055
40815,XS1571293684,2021-06-08T00:00:00Z,0.047
40816,XS1823300949,2021-04-29T00:00:00Z,0.28
40817,XS1823300949,2021-04-30T00:00:00Z,0.253
40818,XS1823300949,2021-05-03T00:00:00Z,0.249
40819,XS1823300949,2021-05-04T00:00:00Z,0.229
40820,XS1823300949,2021-05-05T00:00:00Z,0.223
40821,XS1823300949,2021-05-06T00:00:00Z,0.233
40822,XS1823300949,2021-05-07T00:00:00Z,0.248
40823,XS1823300949,2021-05-10T00:00:00Z,0.253
40824,XS1823300949,2021-05-11T00:00:00Z,0.289
40825,XS1823300949,2021-05-12T00:00:00Z,0.317
40826,XS1823300949,2021-05-13T00:00:00Z,0.328
40827,XS1823300949,2021-05-14T00:00:00Z,0.317
40828,XS1823300949,2021-05-17T00:00:00Z,0.332
40829,XS1823300949,2021-05-18T00:00:00Z,0.349
40830,XS1823300949,2021-05-19T00:00:00Z,0.364
40831,XS1823300949,2021-05-20T00:00:00Z,0.379
40832,XS1823300949,2021-05-21T00:00:00Z,0.351
40833,XS1823300949,2021-05-24T00:00:00Z,0.339
40834,XS1823300949,2021-05-25T00:00:00Z,0.317
40835,XS1823300949,2021-05-26T00:00:00Z,0.302
40836,XS1823300949,2021-05-27T00:00:00Z,0.319
40837,XS1823300949,2021-05-28T00:00:00Z,0.301
40838,XS1823300949,2021-05-31T00:00:00Z,0.301
40839,XS1823300949,2021-06-01T00:00:00Z,0.301
40840,XS1823300949,2021-06-02T00:00:00Z,0.28
40841,XS1823300949,2021-06-03T00:00:00Z,0.286
40842,XS1823300949,2021-06-04T00:00:00Z,0.254
40843,XS1823300949,2021-06-07T00:00:00Z,0.272
40844,XS1823300949,2021-06-08T00:00:00Z,0.251
40845,XS2227905903,2021-04-29T00:00:00Z,0.616
40846,XS2227905903,2021-04-30T00:00:00Z,0.591
40847,XS2227905903,2021-05-03T00:00:00Z,0.588
40848,XS2227905903,2021-05-04T00:00:00Z,0.564
40849,XS2227905903,2021-05-05T00:00:00Z,0.558
40850,XS2227905903,2021-05-06T00:00:00Z,0.58
40851,XS2227905903,2021-05-07T00:00:00Z,0.596
40852,XS2227905903,2021-05-10T00:00:00Z,0.597
40853,XS2227905903,2021-05-11T00:00:00Z,0.641
40854,XS2227905903,2021-05-12T00:00:00Z,0.668
40855,XS2227905903,2021-05-13T00:00:00Z,0.683
40856,XS2227905903,2021-05-14T00:00:00Z,0.676
40857,XS2227905903,2021-05-17T00:00:00Z,0.703
40858,XS2227905903,2021-05-18T00:00:00Z,0.721
40859,XS2227905903,2021-05-19T00:00:00Z,0.766
40860,XS2227905903,2021-05-20T00:00:00Z,0.788
40861,XS2227905903,2021-05-21T00:00:00Z,0.751
40862,XS2227905903,2021-05-24T00:00:00Z,0.753
40863,XS2227905903,2021-05-25T00:00:00Z,0.719
40864,XS2227905903,2021-05-26T00:00:00Z,0.698
40865,XS2227905903,2021-05-27T00:00:00Z,0.722
40866,XS2227905903,2021-05-28T00:00:00Z,0.707
40867,XS2227905903,2021-05-31T00:00:00Z,0.699
40868,XS2227905903,2021-06-01T00:00:00Z,0.711
40869,XS2227905903,2021-06-02T00:00:00Z,0.699
40870,XS2227905903,2021-06-03T00:00:00Z,0.687
40871,XS2227905903,2021-06-04T00:00:00Z,0.668
40872,XS2227905903,2021-06-07T00:00:00Z,0.681
40873,XS2227905903,2021-06-08T00:00:00Z,0.66
40874,XS2227905903,2021-04-29T00:00:00Z,0.616
40875,XS2227905903,2021-04-30T00:00:00Z,0.591
40876,XS2227905903,2021-05-03T00:00:00Z,0.588
40877,XS2227905903,2021-05-04T00:00:00Z,0.564
40878,XS2227905903,2021-05-05T00:00:00Z,0.558
40879,XS2227905903,2021-05-06T00:00:00Z,0.58
40880,XS2227905903,2021-05-07T00:00:00Z,0.596
40881,XS2227905903,2021-05-10T00:00:00Z,0.597
40882,XS2227905903,2021-05-11T00:00:00Z,0.641
40883,XS2227905903,2021-05-12T00:00:00Z,0.668
40884,XS2227905903,2021-05-13T00:00:00Z,0.683
40885,XS2227905903,2021-05-14T00:00:00Z,0.676
40886,XS2227905903,2021-05-17T00:00:00Z,0.703
40887,XS2227905903,2021-05-18T00:00:00Z,0.721
40888,XS2227905903,2021-05-19T00:00:00Z,0.766
40889,XS2227905903,2021-05-20T00:00:00Z,0.788
40890,XS2227905903,2021-05-21T00:00:00Z,0.751
40891,XS2227905903,2021-05-24T00:00:00Z,0.753
40892,XS2227905903,2021-05-25T00:00:00Z,0.719
40893,XS2227905903,2021-05-26T00:00:00Z,0.698
40894,XS2227905903,2021-05-27T00:00:00Z,0.722
40895,XS2227905903,2021-05-28T00:00:00Z,0.707
40896,XS2227905903,2021-05-31T00:00:00Z,0.699
40897,XS2227905903,2021-06-01T00:00:00Z,0.711
40898,XS2227905903,2021-06-02T00:00:00Z,0.699
40899,XS2227905903,2021-06-03T00:00:00Z,0.687
40900,XS2227905903,2021-06-04T00:00:00Z,0.668
40901,XS2227905903,2021-06-07T00:00:00Z,0.681
40902,XS2227905903,2021-06-08T00:00:00Z,0.66
40903,XS2297549391,2021-04-28T00:00:00Z,0.795
40904,XS2297549391,2021-04-29T00:00:00Z,0.83
40905,XS2297549391,2021-04-30T00:00:00Z,0.808
40906,XS2297549391,2021-05-03T00:00:00Z,0.801
40907,XS2297549391,2021-05-04T00:00:00Z,0.776
40908,XS2297549391,2021-05-05T00:00:00Z,0.783
40909,XS2297549391,2021-05-06T00:00:00Z,0.78
40910,XS2297549391,2021-05-07T00:00:00Z,0.781
40911,XS2297549391,2021-05-10T00:00:00Z,0.804
40912,XS2297549391,2021-05-11T00:00:00Z,0.844
40913,XS2297549391,2021-05-12T00:00:00Z,0.893
40914,XS2297549391,2021-05-13T00:00:00Z,0.947
40915,XS2297549391,2021-05-14T00:00:00Z,0.932
40916,XS2297549391,2021-05-17T00:00:00Z,0.941
40917,XS2297549391,2021-05-18T00:00:00Z,0.957
40918,XS2297549391,2021-05-19T00:00:00Z,1.006
40919,XS2297549391,2021-05-20T00:00:00Z,1.01
40920,XS2297549391,2021-05-21T00:00:00Z,0.959
40921,XS2297549391,2021-05-24T00:00:00Z,0.946
40922,XS2297549391,2021-05-25T00:00:00Z,0.911
40923,XS2297549391,2021-05-26T00:00:00Z,0.864
40924,XS2297549391,2021-05-27T00:00:00Z,0.876
40925,XS2297549391,2021-05-28T00:00:00Z,0.863
40926,XS2297549391,2021-05-31T00:00:00Z,0.868
40927,XS2297549391,2021-06-01T00:00:00Z,0.849
40928,XS2297549391,2021-06-02T00:00:00Z,0.826
40929,XS2297549391,2021-06-03T00:00:00Z,0.83
40930,XS2297549391,2021-06-04T00:00:00Z,0.802
40931,XS2297549391,2021-06-07T00:00:00Z,0.81
40932,XS2173114542,2021-04-30T00:00:00Z,-0.119
40933,XS2173114542,2021-05-03T00:00:00Z,-0.12
40934,XS2173114542,2021-05-04T00:00:00Z,-0.144
40935,XS2173114542,2021-05-05T00:00:00Z,-0.155
40936,XS2173114542,2021-05-06T00:00:00Z,-0.146
40937,XS2173114542,2021-05-07T00:00:00Z,-0.135
40938,XS2173114542,2021-05-10T00:00:00Z,-0.139
40939,XS2173114542,2021-05-11T00:00:00Z,-0.11
40940,XS2173114542,2021-05-12T00:00:00Z,-0.087
40941,XS2173114542,2021-05-13T00:00:00Z,-0.078
40942,XS2173114542,2021-05-14T00:00:00Z,-0.09
40943,XS2173114542,2021-05-17T00:00:00Z,-0.078
40944,XS2173114542,2021-05-18T00:00:00Z,-0.077
40945,XS2173114542,2021-05-19T00:00:00Z,-0.069
40946,XS2173114542,2021-05-20T00:00:00Z,-0.049
40947,XS2173114542,2021-05-21T00:00:00Z,-0.071
40948,XS2173114542,2021-05-24T00:00:00Z,-0.079
40949,XS2173114542,2021-05-25T00:00:00Z,-0.11
40950,XS2173114542,2021-05-26T00:00:00Z,-0.119
40951,XS2173114542,2021-05-27T00:00:00Z,-0.11
40952,XS2173114542,2021-05-28T00:00:00Z,-0.111
40953,XS2173114542,2021-05-31T00:00:00Z,-0.117
40954,XS2173114542,2021-06-01T00:00:00Z,-0.12
40955,XS2173114542,2021-06-02T00:00:00Z,-0.118
40956,XS2173114542,2021-06-03T00:00:00Z,-0.119
40957,XS2173114542,2021-06-04T00:00:00Z,-0.148
40958,XS2173114542,2021-06-07T00:00:00Z,-0.141
40959,XS2173114542,2021-06-08T00:00:00Z,-0.158
40960,XS2173114542,2021-06-09T00:00:00Z,-0.174
40961,XS2201946634,2021-05-05T00:00:00Z,0.647
40962,XS2201946634,2021-05-06T00:00:00Z,0.635
40963,XS2201946634,2021-05-07T00:00:00Z,0.64
40964,XS2201946634,2021-05-10T00:00:00Z,0.649
40965,XS2201946634,2021-05-11T00:00:00Z,0.689
40966,XS2201946634,2021-05-12T00:00:00Z,0.72
40967,XS2201946634,2021-05-13T00:00:00Z,0.724
40968,XS2201946634,2021-05-14T00:00:00Z,0.709
40969,XS2201946634,2021-05-17T00:00:00Z,0.727
40970,XS2201946634,2021-05-18T00:00:00Z,0.725
40971,XS2201946634,2021-05-19T00:00:00Z,0.742
40972,XS2201946634,2021-05-20T00:00:00Z,0.778
40973,XS2201946634,2021-05-21T00:00:00Z,0.735
40974,XS2201946634,2021-05-24T00:00:00Z,0.746
40975,XS2201946634,2021-05-25T00:00:00Z,0.733
40976,XS2201946634,2021-05-26T00:00:00Z,0.749
40977,XS2201946634,2021-05-27T00:00:00Z,0.77
40978,XS2201946634,2021-05-28T00:00:00Z,0.773
40979,XS2201946634,2021-05-31T00:00:00Z,0.765
40980,XS2201946634,2021-06-01T00:00:00Z,0.768
40981,XS2201946634,2021-06-02T00:00:00Z,0.757
40982,XS2201946634,2021-06-03T00:00:00Z,0.755
40983,XS2201946634,2021-06-04T00:00:00Z,0.73
40984,XS2201946634,2021-06-07T00:00:00Z,0.745
40985,XS2201946634,2021-06-08T00:00:00Z,0.731
40986,XS2201946634,2021-06-09T00:00:00Z,0.718
40987,XS2201946634,2021-06-10T00:00:00Z,0.692
40988,XS2201946634,2021-06-11T00:00:00Z,0.693
40989,XS2201946634,2021-06-14T00:00:00Z,0.719
40990,XS1241581096,2021-05-06T00:00:00Z,0.016
40991,XS1241581096,2021-05-07T00:00:00Z,0.027
